OperationType,StartTime,EndTime,Duration(ms)
Put,2024-12-11 02:26:24.004202845 +0000 UTC m=+25.909094471,2024-12-11 02:26:24.072101386 +0000 UTC m=+25.976992971,67
Put,2024-12-11 02:26:24.012451678 +0000 UTC m=+25.917343263,2024-12-11 02:26:24.07744997 +0000 UTC m=+25.982341554,64
Get,2024-12-11 02:26:24.056433386 +0000 UTC m=+25.961324971,2024-12-11 02:26:24.122471095 +0000 UTC m=+26.027362680,66
Put,2024-12-11 02:26:24.061160761 +0000 UTC m=+25.966052346,2024-12-11 02:26:24.123847345 +0000 UTC m=+26.028738930,62
Put,2024-12-11 02:26:24.061177053 +0000 UTC m=+25.966068638,2024-12-11 02:26:24.128541178 +0000 UTC m=+26.033432721,67
Put,2024-12-11 02:26:24.066315886 +0000 UTC m=+25.971207429,2024-12-11 02:26:24.131322928 +0000 UTC m=+26.036214471,65
Put,2024-12-11 02:26:24.072105428 +0000 UTC m=+25.976996971,2024-12-11 02:26:24.13380397 +0000 UTC m=+26.038695555,61
Get,2024-12-11 02:26:24.077453095 +0000 UTC m=+25.982344679,2024-12-11 02:26:24.136862553 +0000 UTC m=+26.041754096,59
Put,2024-12-11 02:26:24.131325887 +0000 UTC m=+26.036217471,2024-12-11 02:26:24.171423803 +0000 UTC m=+26.076315388,40
Get,2024-12-11 02:26:24.122475303 +0000 UTC m=+26.027366846,2024-12-11 02:26:24.171701053 +0000 UTC m=+26.076592596,49
Put,2024-12-11 02:26:24.128544428 +0000 UTC m=+26.033435971,2024-12-11 02:26:24.197336803 +0000 UTC m=+26.102228346,68
Get,2024-12-11 02:26:24.136865137 +0000 UTC m=+26.041756721,2024-12-11 02:26:24.200649262 +0000 UTC m=+26.105540846,63
Put,2024-12-11 02:26:24.133807512 +0000 UTC m=+26.038699096,2024-12-11 02:26:24.204974178 +0000 UTC m=+26.109865763,71
Get,2024-12-11 02:26:24.123851345 +0000 UTC m=+26.028742888,2024-12-11 02:26:24.205391512 +0000 UTC m=+26.110283055,81
Put,2024-12-11 02:26:24.171427803 +0000 UTC m=+26.076319388,2024-12-11 02:26:24.248646012 +0000 UTC m=+26.153537555,77
Get,2024-12-11 02:26:24.171703178 +0000 UTC m=+26.076594763,2024-12-11 02:26:24.250697178 +0000 UTC m=+26.155588721,78
Get,2024-12-11 02:26:24.19734197 +0000 UTC m=+26.102233555,2024-12-11 02:26:24.266438553 +0000 UTC m=+26.171330096,69
Put,2024-12-11 02:26:24.204976553 +0000 UTC m=+26.109868138,2024-12-11 02:26:24.266450178 +0000 UTC m=+26.171341763,61
Put,2024-12-11 02:26:24.205393553 +0000 UTC m=+26.110285138,2024-12-11 02:26:24.273412428 +0000 UTC m=+26.178303971,68
Put,2024-12-11 02:26:24.20065372 +0000 UTC m=+26.105545263,2024-12-11 02:26:24.273465803 +0000 UTC m=+26.178357388,72
Put,2024-12-11 02:26:24.248650678 +0000 UTC m=+26.153542221,2024-12-11 02:26:24.311504053 +0000 UTC m=+26.216395638,62
Put,2024-12-11 02:26:24.25070022 +0000 UTC m=+26.155591805,2024-12-11 02:26:24.319638512 +0000 UTC m=+26.224530055,68
Get,2024-12-11 02:26:24.266452428 +0000 UTC m=+26.171343971,2024-12-11 02:26:24.32601697 +0000 UTC m=+26.230908513,59
Put,2024-12-11 02:26:24.266443178 +0000 UTC m=+26.171334763,2024-12-11 02:26:24.330541262 +0000 UTC m=+26.235432805,64
Put,2024-12-11 02:26:24.273468053 +0000 UTC m=+26.178359596,2024-12-11 02:26:24.34255522 +0000 UTC m=+26.247446805,69
Put,2024-12-11 02:26:24.27341647 +0000 UTC m=+26.178308055,2024-12-11 02:26:24.344780303 +0000 UTC m=+26.249671888,71
Put,2024-12-11 02:26:24.31964447 +0000 UTC m=+26.224536013,2024-12-11 02:26:24.367452595 +0000 UTC m=+26.272344138,47
Put,2024-12-11 02:26:24.31150897 +0000 UTC m=+26.216400555,2024-12-11 02:26:24.369442053 +0000 UTC m=+26.274333596,57
Put,2024-12-11 02:26:24.326020637 +0000 UTC m=+26.230912180,2024-12-11 02:26:24.385865428 +0000 UTC m=+26.290757013,59
Get,2024-12-11 02:26:24.33054472 +0000 UTC m=+26.235436305,2024-12-11 02:26:24.392465428 +0000 UTC m=+26.297357013,61
Get,2024-12-11 02:26:24.342561678 +0000 UTC m=+26.247453263,2024-12-11 02:26:24.392496428 +0000 UTC m=+26.297388013,49
Put,2024-12-11 02:26:24.344783512 +0000 UTC m=+26.249675055,2024-12-11 02:26:24.417375428 +0000 UTC m=+26.322267013,72
Put,2024-12-11 02:26:24.367456887 +0000 UTC m=+26.272348471,2024-12-11 02:26:24.441401803 +0000 UTC m=+26.346293388,73
Get,2024-12-11 02:26:24.386157595 +0000 UTC m=+26.291049138,2024-12-11 02:26:24.448369595 +0000 UTC m=+26.353261138,62
Put,2024-12-11 02:26:24.369444845 +0000 UTC m=+26.274336430,2024-12-11 02:26:24.452394137 +0000 UTC m=+26.357285721,82
Get,2024-12-11 02:26:24.392498428 +0000 UTC m=+26.297389971,2024-12-11 02:26:24.472482303 +0000 UTC m=+26.377373888,79
Put,2024-12-11 02:26:24.392468887 +0000 UTC m=+26.297360471,2024-12-11 02:26:24.47755497 +0000 UTC m=+26.382446513,85
Put,2024-12-11 02:26:24.417385012 +0000 UTC m=+26.322276555,2024-12-11 02:26:24.489416428 +0000 UTC m=+26.394307971,72
Put,2024-12-11 02:26:24.44140622 +0000 UTC m=+26.346297805,2024-12-11 02:26:24.494493012 +0000 UTC m=+26.399384596,53
Put,2024-12-11 02:26:24.452396887 +0000 UTC m=+26.357288471,2024-12-11 02:26:24.517437178 +0000 UTC m=+26.422328763,65
Get,2024-12-11 02:26:24.448373845 +0000 UTC m=+26.353265388,2024-12-11 02:26:24.526435095 +0000 UTC m=+26.431326638,78
Get,2024-12-11 02:26:24.472486595 +0000 UTC m=+26.377378138,2024-12-11 02:26:24.534473012 +0000 UTC m=+26.439364555,61
Put,2024-12-11 02:26:24.47755847 +0000 UTC m=+26.382450013,2024-12-11 02:26:24.540592595 +0000 UTC m=+26.445484138,63
Put,2024-12-11 02:26:24.48942097 +0000 UTC m=+26.394312555,2024-12-11 02:26:24.551305262 +0000 UTC m=+26.456196805,61
Put,2024-12-11 02:26:24.494496137 +0000 UTC m=+26.399387680,2024-12-11 02:26:24.563716137 +0000 UTC m=+26.468607721,69
Put,2024-12-11 02:26:24.517441428 +0000 UTC m=+26.422332971,2024-12-11 02:26:24.590575053 +0000 UTC m=+26.495466596,73
Get,2024-12-11 02:26:24.526439012 +0000 UTC m=+26.431330596,2024-12-11 02:26:24.597336178 +0000 UTC m=+26.502227763,70
Put,2024-12-11 02:26:24.534477637 +0000 UTC m=+26.439369180,2024-12-11 02:26:24.601451095 +0000 UTC m=+26.506342680,66
Put,2024-12-11 02:26:24.540596095 +0000 UTC m=+26.445487680,2024-12-11 02:26:24.614718095 +0000 UTC m=+26.519609680,74
Get,2024-12-11 02:26:24.551308678 +0000 UTC m=+26.456200221,2024-12-11 02:26:24.624800762 +0000 UTC m=+26.529692346,73
Put,2024-12-11 02:26:24.563720803 +0000 UTC m=+26.468612388,2024-12-11 02:26:24.64554122 +0000 UTC m=+26.550432763,81
Put,2024-12-11 02:26:24.59057922 +0000 UTC m=+26.495470805,2024-12-11 02:26:24.651489262 +0000 UTC m=+26.556380805,60
Put,2024-12-11 02:26:24.597341178 +0000 UTC m=+26.502232763,2024-12-11 02:26:24.660340095 +0000 UTC m=+26.565231680,62
Put,2024-12-11 02:26:24.601453928 +0000 UTC m=+26.506345513,2024-12-11 02:26:24.66675622 +0000 UTC m=+26.571647763,65
Get,2024-12-11 02:26:24.614732428 +0000 UTC m=+26.519624013,2024-12-11 02:26:24.67847322 +0000 UTC m=+26.583364763,63
Put,2024-12-11 02:26:24.624805012 +0000 UTC m=+26.529696596,2024-12-11 02:26:24.695456553 +0000 UTC m=+26.600348138,70
Get,2024-12-11 02:26:24.645547887 +0000 UTC m=+26.550439471,2024-12-11 02:26:24.706480345 +0000 UTC m=+26.611371930,60
Put,2024-12-11 02:26:24.660343345 +0000 UTC m=+26.565234930,2024-12-11 02:26:24.739285553 +0000 UTC m=+26.644177096,78
Put,2024-12-11 02:26:24.666759887 +0000 UTC m=+26.571651430,2024-12-11 02:26:24.746127137 +0000 UTC m=+26.651018721,79
Get,2024-12-11 02:26:24.651493053 +0000 UTC m=+26.556384596,2024-12-11 02:26:24.746137137 +0000 UTC m=+26.651028680,94
Put,2024-12-11 02:26:24.695461137 +0000 UTC m=+26.600352721,2024-12-11 02:26:24.751417803 +0000 UTC m=+26.656309346,55
Put,2024-12-11 02:26:24.678476928 +0000 UTC m=+26.583368513,2024-12-11 02:26:24.751493428 +0000 UTC m=+26.656385013,73
Put,2024-12-11 02:26:24.706484762 +0000 UTC m=+26.611376305,2024-12-11 02:26:24.766322928 +0000 UTC m=+26.671214680,59
Put,2024-12-11 02:26:24.739290637 +0000 UTC m=+26.644182180,2024-12-11 02:26:24.820716137 +0000 UTC m=+26.725607680,81
Put,2024-12-11 02:26:24.746139387 +0000 UTC m=+26.651030971,2024-12-11 02:26:24.829650845 +0000 UTC m=+26.734542430,83
Put,2024-12-11 02:26:24.751421137 +0000 UTC m=+26.656312721,2024-12-11 02:26:24.841275262 +0000 UTC m=+26.746166847,89
Put,2024-12-11 02:26:24.74613172 +0000 UTC m=+26.651023263,2024-12-11 02:26:24.847299595 +0000 UTC m=+26.752191180,101
Get,2024-12-11 02:26:24.75149447 +0000 UTC m=+26.656386055,2024-12-11 02:26:24.858030345 +0000 UTC m=+26.762921930,106
Put,2024-12-11 02:26:24.766662553 +0000 UTC m=+26.671554305,2024-12-11 02:26:24.871640804 +0000 UTC m=+26.776532347,104
Get,2024-12-11 02:26:24.82076547 +0000 UTC m=+26.725657013,2024-12-11 02:26:24.919231179 +0000 UTC m=+26.824122763,98
Put,2024-12-11 02:26:24.847305554 +0000 UTC m=+26.752197097,2024-12-11 02:26:24.921773012 +0000 UTC m=+26.826664555,74
Put,2024-12-11 02:26:24.858036054 +0000 UTC m=+26.762927638,2024-12-11 02:26:24.92180147 +0000 UTC m=+26.826693055,63
Put,2024-12-11 02:26:24.84128847 +0000 UTC m=+26.746180055,2024-12-11 02:26:24.92263522 +0000 UTC m=+26.827526763,81
Put,2024-12-11 02:26:24.829665887 +0000 UTC m=+26.734557472,2024-12-11 02:26:24.926371262 +0000 UTC m=+26.831262847,96
Put,2024-12-11 02:26:24.871646304 +0000 UTC m=+26.776537847,2024-12-11 02:26:24.927883345 +0000 UTC m=+26.832774888,56
Put,2024-12-11 02:26:24.921776595 +0000 UTC m=+26.826668138,2024-12-11 02:26:24.960366137 +0000 UTC m=+26.865257722,38
Put,2024-12-11 02:26:24.92263772 +0000 UTC m=+26.827529305,2024-12-11 02:26:24.981630595 +0000 UTC m=+26.886522138,58
Put,2024-12-11 02:26:24.926374095 +0000 UTC m=+26.831265680,2024-12-11 02:26:24.98172922 +0000 UTC m=+26.886620763,55
Put,2024-12-11 02:26:24.91923597 +0000 UTC m=+26.824127513,2024-12-11 02:26:24.983245387 +0000 UTC m=+26.888136972,64
Put,2024-12-11 02:26:24.921804804 +0000 UTC m=+26.826696347,2024-12-11 02:26:24.988588095 +0000 UTC m=+26.893479680,66
Put,2024-12-11 02:26:24.927885679 +0000 UTC m=+26.832777263,2024-12-11 02:26:24.988655887 +0000 UTC m=+26.893547472,60
Put,2024-12-11 02:26:24.960372137 +0000 UTC m=+26.865263680,2024-12-11 02:26:25.026920262 +0000 UTC m=+26.931811847,66
Put,2024-12-11 02:26:24.988593929 +0000 UTC m=+26.893485513,2024-12-11 02:26:25.053155595 +0000 UTC m=+26.958047138,64
Get,2024-12-11 02:26:24.981634637 +0000 UTC m=+26.886526222,2024-12-11 02:26:25.05596022 +0000 UTC m=+26.960851763,74
Put,2024-12-11 02:26:24.983247804 +0000 UTC m=+26.888139388,2024-12-11 02:26:25.057497262 +0000 UTC m=+26.962388805,74
Put,2024-12-11 02:26:24.981730429 +0000 UTC m=+26.886621972,2024-12-11 02:26:25.05885797 +0000 UTC m=+26.963749513,77
Get,2024-12-11 02:26:25.026926345 +0000 UTC m=+26.931817930,2024-12-11 02:26:25.062596429 +0000 UTC m=+26.967488013,35
Put,2024-12-11 02:26:24.988658762 +0000 UTC m=+26.893550347,2024-12-11 02:26:25.062781345 +0000 UTC m=+26.967672930,74
Put,2024-12-11 02:26:25.053162179 +0000 UTC m=+26.958053722,2024-12-11 02:26:25.092573179 +0000 UTC m=+26.997464722,39
Get,2024-12-11 02:26:25.058859595 +0000 UTC m=+26.963751180,2024-12-11 02:26:25.112111095 +0000 UTC m=+27.017002680,53
Put,2024-12-11 02:26:25.057500137 +0000 UTC m=+26.962391680,2024-12-11 02:26:25.114567012 +0000 UTC m=+27.019458555,57
Get,2024-12-11 02:26:25.055964554 +0000 UTC m=+26.960856138,2024-12-11 02:26:25.116462095 +0000 UTC m=+27.021353680,60
Put,2024-12-11 02:26:25.062599304 +0000 UTC m=+26.967490888,2024-12-11 02:26:25.13462372 +0000 UTC m=+27.039515263,72
Put,2024-12-11 02:26:25.062783762 +0000 UTC m=+26.967675347,2024-12-11 02:26:25.137809554 +0000 UTC m=+27.042701138,75
Get,2024-12-11 02:26:25.092579095 +0000 UTC m=+26.997470638,2024-12-11 02:26:25.158895345 +0000 UTC m=+27.063786888,66
Put,2024-12-11 02:26:25.112116429 +0000 UTC m=+27.017007972,2024-12-11 02:26:25.17274447 +0000 UTC m=+27.077636055,60
Put,2024-12-11 02:26:25.114570345 +0000 UTC m=+27.019461888,2024-12-11 02:26:25.179344387 +0000 UTC m=+27.084235972,64
Put,2024-12-11 02:26:25.116465512 +0000 UTC m=+27.021357055,2024-12-11 02:26:25.183353137 +0000 UTC m=+27.088244722,66
Get,2024-12-11 02:26:25.134628179 +0000 UTC m=+27.039519763,2024-12-11 02:26:25.192379887 +0000 UTC m=+27.097271430,57
Get,2024-12-11 02:26:25.137812929 +0000 UTC m=+27.042704472,2024-12-11 02:26:25.19859647 +0000 UTC m=+27.103488055,60
Put,2024-12-11 02:26:25.158934804 +0000 UTC m=+27.063826388,2024-12-11 02:26:25.214937595 +0000 UTC m=+27.119829138,56
Get,2024-12-11 02:26:25.172749887 +0000 UTC m=+27.077641430,2024-12-11 02:26:25.230365595 +0000 UTC m=+27.135257180,57
Get,2024-12-11 02:26:25.179349637 +0000 UTC m=+27.084241222,2024-12-11 02:26:25.237962679 +0000 UTC m=+27.142854263,58
Get,2024-12-11 02:26:25.184572262 +0000 UTC m=+27.089463847,2024-12-11 02:26:25.255948554 +0000 UTC m=+27.160840138,71
Get,2024-12-11 02:26:25.19238322 +0000 UTC m=+27.097274805,2024-12-11 02:26:25.277419262 +0000 UTC m=+27.182310847,85
Put,2024-12-11 02:26:25.198600095 +0000 UTC m=+27.103491680,2024-12-11 02:26:25.281318679 +0000 UTC m=+27.186210263,82
Put,2024-12-11 02:26:25.214943012 +0000 UTC m=+27.119834555,2024-12-11 02:26:25.283248554 +0000 UTC m=+27.188140097,68
Put,2024-12-11 02:26:25.237968179 +0000 UTC m=+27.142859763,2024-12-11 02:26:25.297562012 +0000 UTC m=+27.202453555,59
Put,2024-12-11 02:26:25.23037097 +0000 UTC m=+27.135262513,2024-12-11 02:26:25.304157554 +0000 UTC m=+27.209049138,73
Put,2024-12-11 02:26:25.25595697 +0000 UTC m=+27.160848555,2024-12-11 02:26:25.32244022 +0000 UTC m=+27.227331763,66
Put,2024-12-11 02:26:25.277425637 +0000 UTC m=+27.182317180,2024-12-11 02:26:25.345786887 +0000 UTC m=+27.250678430,68
Get,2024-12-11 02:26:25.281324804 +0000 UTC m=+27.186216388,2024-12-11 02:26:25.348630804 +0000 UTC m=+27.253522347,67
Put,2024-12-11 02:26:25.283252054 +0000 UTC m=+27.188143638,2024-12-11 02:26:25.352135595 +0000 UTC m=+27.257027138,68
Put,2024-12-11 02:26:25.297569387 +0000 UTC m=+27.202460972,2024-12-11 02:26:25.366447095 +0000 UTC m=+27.271338638,68
Put,2024-12-11 02:26:25.304163762 +0000 UTC m=+27.209055305,2024-12-11 02:26:25.378392429 +0000 UTC m=+27.283283972,74
Put,2024-12-11 02:26:25.322445804 +0000 UTC m=+27.227337347,2024-12-11 02:26:25.397881137 +0000 UTC m=+27.302772722,75
Get,2024-12-11 02:26:25.345906179 +0000 UTC m=+27.250797763,2024-12-11 02:26:25.40325297 +0000 UTC m=+27.308144555,57
Put,2024-12-11 02:26:25.35213822 +0000 UTC m=+27.257029805,2024-12-11 02:26:25.421981512 +0000 UTC m=+27.326873055,69
Put,2024-12-11 02:26:25.348634679 +0000 UTC m=+27.253526222,2024-12-11 02:26:25.42827297 +0000 UTC m=+27.333164513,79
Put,2024-12-11 02:26:25.366451262 +0000 UTC m=+27.271342805,2024-12-11 02:26:25.433158429 +0000 UTC m=+27.338049972,66
Put,2024-12-11 02:26:25.378396512 +0000 UTC m=+27.283288055,2024-12-11 02:26:25.445690012 +0000 UTC m=+27.350581597,67
Put,2024-12-11 02:26:25.39788572 +0000 UTC m=+27.302777263,2024-12-11 02:26:25.473759262 +0000 UTC m=+27.378650847,75
Get,2024-12-11 02:26:25.403257887 +0000 UTC m=+27.308149430,2024-12-11 02:26:25.478475762 +0000 UTC m=+27.383367305,75
Get,2024-12-11 02:26:25.428276637 +0000 UTC m=+27.333168222,2024-12-11 02:26:25.486452054 +0000 UTC m=+27.391343597,58
Put,2024-12-11 02:26:25.421986012 +0000 UTC m=+27.326877597,2024-12-11 02:26:25.488764429 +0000 UTC m=+27.393656013,66
Get,2024-12-11 02:26:25.43316272 +0000 UTC m=+27.338054305,2024-12-11 02:26:25.492781345 +0000 UTC m=+27.397672930,59
Put,2024-12-11 02:26:25.445693345 +0000 UTC m=+27.350584930,2024-12-11 02:26:25.511392304 +0000 UTC m=+27.416283847,65
Get,2024-12-11 02:26:25.478479179 +0000 UTC m=+27.383370763,2024-12-11 02:26:25.546962429 +0000 UTC m=+27.451854014,68
Put,2024-12-11 02:26:25.488767387 +0000 UTC m=+27.393658930,2024-12-11 02:26:25.549484846 +0000 UTC m=+27.454376430,60
Put,2024-12-11 02:26:25.473764429 +0000 UTC m=+27.378655972,2024-12-11 02:26:25.553756304 +0000 UTC m=+27.458647889,79
Put,2024-12-11 02:26:25.492784262 +0000 UTC m=+27.397675805,2024-12-11 02:26:25.555244471 +0000 UTC m=+27.460136014,62
Put,2024-12-11 02:26:25.48645572 +0000 UTC m=+27.391347305,2024-12-11 02:26:25.555284262 +0000 UTC m=+27.460175805,68
Put,2024-12-11 02:26:25.511397596 +0000 UTC m=+27.416289139,2024-12-11 02:26:25.562456387 +0000 UTC m=+27.467347972,51
Put,2024-12-11 02:26:25.549503137 +0000 UTC m=+27.454394722,2024-12-11 02:26:25.593517012 +0000 UTC m=+27.498408555,44
Get,2024-12-11 02:26:25.546967221 +0000 UTC m=+27.451858764,2024-12-11 02:26:25.604363554 +0000 UTC m=+27.509255139,57
Put,2024-12-11 02:26:25.555246596 +0000 UTC m=+27.460138139,2024-12-11 02:26:25.611238887 +0000 UTC m=+27.516130430,55
Put,2024-12-11 02:26:25.562459596 +0000 UTC m=+27.467351139,2024-12-11 02:26:25.622327054 +0000 UTC m=+27.527218597,59
Put,2024-12-11 02:26:25.553760096 +0000 UTC m=+27.458651639,2024-12-11 02:26:25.625547054 +0000 UTC m=+27.530438639,71
Get,2024-12-11 02:26:25.555362887 +0000 UTC m=+27.460254472,2024-12-11 02:26:25.628455762 +0000 UTC m=+27.533347347,73
Put,2024-12-11 02:26:25.593527471 +0000 UTC m=+27.498419055,2024-12-11 02:26:25.665424721 +0000 UTC m=+27.570316305,71
Put,2024-12-11 02:26:25.604367096 +0000 UTC m=+27.509258680,2024-12-11 02:26:25.669185804 +0000 UTC m=+27.574077347,64
Put,2024-12-11 02:26:25.611242304 +0000 UTC m=+27.516133889,2024-12-11 02:26:25.670564971 +0000 UTC m=+27.575456514,59
Put,2024-12-11 02:26:25.625550429 +0000 UTC m=+27.530441972,2024-12-11 02:26:25.685333929 +0000 UTC m=+27.590225514,59
Put,2024-12-11 02:26:25.622330596 +0000 UTC m=+27.527222180,2024-12-11 02:26:25.689659846 +0000 UTC m=+27.594551389,67
Put,2024-12-11 02:26:25.628458304 +0000 UTC m=+27.533349889,2024-12-11 02:26:25.695547221 +0000 UTC m=+27.600438805,67
Put,2024-12-11 02:26:25.669195887 +0000 UTC m=+27.574087430,2024-12-11 02:26:25.706458179 +0000 UTC m=+27.611349722,37
Put,2024-12-11 02:26:25.665428929 +0000 UTC m=+27.570320514,2024-12-11 02:26:25.736817471 +0000 UTC m=+27.641709055,71
Put,2024-12-11 02:26:25.670567179 +0000 UTC m=+27.575458722,2024-12-11 02:26:25.747989804 +0000 UTC m=+27.652881347,77
Get,2024-12-11 02:26:25.689663721 +0000 UTC m=+27.594555305,2024-12-11 02:26:25.753295637 +0000 UTC m=+27.658187180,63
Put,2024-12-11 02:26:25.685338262 +0000 UTC m=+27.590229889,2024-12-11 02:26:25.753315387 +0000 UTC m=+27.658206930,67
Put,2024-12-11 02:26:25.695549929 +0000 UTC m=+27.600441514,2024-12-11 02:26:25.759430679 +0000 UTC m=+27.664322264,63
Put,2024-12-11 02:26:25.706461887 +0000 UTC m=+27.611353472,2024-12-11 02:26:25.776622012 +0000 UTC m=+27.681513597,70
Put,2024-12-11 02:26:25.736822804 +0000 UTC m=+27.641714347,2024-12-11 02:26:25.801877179 +0000 UTC m=+27.706768764,65
Get,2024-12-11 02:26:25.747993512 +0000 UTC m=+27.652885055,2024-12-11 02:26:25.808414721 +0000 UTC m=+27.713306264,60
Put,2024-12-11 02:26:25.753316846 +0000 UTC m=+27.658208430,2024-12-11 02:26:25.821520762 +0000 UTC m=+27.726412347,68
Put,2024-12-11 02:26:25.759433971 +0000 UTC m=+27.664325514,2024-12-11 02:26:25.823665137 +0000 UTC m=+27.728556680,64
Put,2024-12-11 02:26:25.753299887 +0000 UTC m=+27.658191430,2024-12-11 02:26:25.825888387 +0000 UTC m=+27.730779972,72
Put,2024-12-11 02:26:25.776626762 +0000 UTC m=+27.681518305,2024-12-11 02:26:25.843198304 +0000 UTC m=+27.748089847,66
Put,2024-12-11 02:26:25.808418096 +0000 UTC m=+27.713309639,2024-12-11 02:26:25.868810012 +0000 UTC m=+27.773701597,60
Put,2024-12-11 02:26:25.801881012 +0000 UTC m=+27.706772597,2024-12-11 02:26:25.873529554 +0000 UTC m=+27.778421139,71
Put,2024-12-11 02:26:25.825890887 +0000 UTC m=+27.730782472,2024-12-11 02:26:25.890632512 +0000 UTC m=+27.795524055,64
Get,2024-12-11 02:26:25.821524929 +0000 UTC m=+27.726416514,2024-12-11 02:26:25.891260804 +0000 UTC m=+27.796152389,69
Put,2024-12-11 02:26:25.823667721 +0000 UTC m=+27.728559264,2024-12-11 02:26:25.896299554 +0000 UTC m=+27.801191097,72
Get,2024-12-11 02:26:25.843202304 +0000 UTC m=+27.748093889,2024-12-11 02:26:25.908283429 +0000 UTC m=+27.813175014,65
Put,2024-12-11 02:26:25.868814387 +0000 UTC m=+27.773705930,2024-12-11 02:26:25.940093221 +0000 UTC m=+27.844984805,71
Put,2024-12-11 02:26:25.873535804 +0000 UTC m=+27.778427389,2024-12-11 02:26:25.949746637 +0000 UTC m=+27.854638180,76
Put,2024-12-11 02:26:25.891263971 +0000 UTC m=+27.796155514,2024-12-11 02:26:25.961292304 +0000 UTC m=+27.866183889,70
Get,2024-12-11 02:26:25.896302721 +0000 UTC m=+27.801194305,2024-12-11 02:26:25.963103054 +0000 UTC m=+27.867994597,66
Put,2024-12-11 02:26:25.890639262 +0000 UTC m=+27.795530847,2024-12-11 02:26:25.968642221 +0000 UTC m=+27.873533764,78
Put,2024-12-11 02:26:25.908287971 +0000 UTC m=+27.813179555,2024-12-11 02:26:25.976684137 +0000 UTC m=+27.881575722,68
Put,2024-12-11 02:26:25.940097012 +0000 UTC m=+27.844988597,2024-12-11 02:26:25.997948721 +0000 UTC m=+27.902840305,57
Put,2024-12-11 02:26:25.949753054 +0000 UTC m=+27.854644597,2024-12-11 02:26:26.009243304 +0000 UTC m=+27.914134889,59
Get,2024-12-11 02:26:25.968645262 +0000 UTC m=+27.873536847,2024-12-11 02:26:26.027591554 +0000 UTC m=+27.932483097,58
Put,2024-12-11 02:26:25.963164554 +0000 UTC m=+27.868056139,2024-12-11 02:26:26.027679887 +0000 UTC m=+27.932571430,64
Put,2024-12-11 02:26:25.963178012 +0000 UTC m=+27.868069555,2024-12-11 02:26:26.033553221 +0000 UTC m=+27.938444805,70
Put,2024-12-11 02:26:25.976687637 +0000 UTC m=+27.881579222,2024-12-11 02:26:26.042405137 +0000 UTC m=+27.947296722,65
Put,2024-12-11 02:26:25.997955471 +0000 UTC m=+27.902847055,2024-12-11 02:26:26.067437554 +0000 UTC m=+27.972329097,69
Get,2024-12-11 02:26:26.009246971 +0000 UTC m=+27.914138555,2024-12-11 02:26:26.089769179 +0000 UTC m=+27.994660764,80
Get,2024-12-11 02:26:26.027681471 +0000 UTC m=+27.932573055,2024-12-11 02:26:26.118825221 +0000 UTC m=+28.023716805,91
Put,2024-12-11 02:26:26.027597679 +0000 UTC m=+27.932489264,2024-12-11 02:26:26.118875387 +0000 UTC m=+28.023766930,91
Put,2024-12-11 02:26:26.033557346 +0000 UTC m=+27.938448930,2024-12-11 02:26:26.123490554 +0000 UTC m=+28.028382097,89
Put,2024-12-11 02:26:26.042408971 +0000 UTC m=+27.947300514,2024-12-11 02:26:26.127898221 +0000 UTC m=+28.032789805,85
Put,2024-12-11 02:26:26.067442179 +0000 UTC m=+27.972333764,2024-12-11 02:26:26.133804762 +0000 UTC m=+28.038696305,66
